	Lumberjack Read Data List          Thu   20-MAY-21 22:46:47

	Engineering units
	X = TIME  Lumberjack format

	T1 = 20-MAY-2021 13:00:18.000	T2 = 20-MAY-2021 13:15:18.000

	 Trace 1				 Trace 2
       13500 points			        13500 points
    N:ISRCNT08 cnt    NML3  		     N;ISRCNT10 cnt    NML3  

       Time    	    Y1  	        Time    	    Y2
Thu May 20 13:00:39.807	225789828   	Thu May 20 13:00:39.807	2033721867  
Thu May 20 13:00:39.873	225789828   	Thu May 20 13:00:39.873	2033721867  
Thu May 20 13:00:39.940	225789828   	Thu May 20 13:00:39.940	2033721867  
Thu May 20 13:00:40.007	225789828   	Thu May 20 13:00:40.007	2033721867  
Thu May 20 13:00:40.073	225789828   	Thu May 20 13:00:40.073	2033721867  
Thu May 20 13:00:40.140	225789828   	Thu May 20 13:00:40.140	2033721867  
Thu May 20 13:00:40.207	225789828   	Thu May 20 13:00:40.207	2033721867  
Thu May 20 13:00:40.273	225789828   	Thu May 20 13:00:40.273	2033721867  
Thu May 20 13:00:40.340	225789828   	Thu May 20 13:00:40.340	2033721867  
Thu May 20 13:00:40.407	225789828   	Thu May 20 13:00:40.407	2033721867  
Thu May 20 13:00:40.473	225789828   	Thu May 20 13:00:40.473	2033721867  
Thu May 20 13:00:40.539	225789828   	Thu May 20 13:00:40.539	2033721867  
Thu May 20 13:00:40.606	225789828   	Thu May 20 13:00:40.606	2033721867  
Thu May 20 13:00:40.673	225789828   	Thu May 20 13:00:40.673	2033721867  
Thu May 20 13:00:40.740	225789828   	Thu May 20 13:00:40.740	2033721867  
Thu May 20 13:00:40.806	225789828   	Thu May 20 13:00:40.806	2033721867  
Thu May 20 13:00:40.873	225789828   	Thu May 20 13:00:40.873	2033721867  
Thu May 20 13:00:40.939	225789828   	Thu May 20 13:00:40.939	2033721867  
Thu May 20 13:00:41.006	225789828   	Thu May 20 13:00:41.006	2033721867  
Thu May 20 13:00:41.073	225789828   	Thu May 20 13:00:41.073	2033721867  
Thu May 20 13:00:41.140	225789828   	Thu May 20 13:00:41.140	2033721867  
Thu May 20 13:00:41.206	225789828   	Thu May 20 13:00:41.206	2033721867  
Thu May 20 13:00:41.273	225789828   	Thu May 20 13:00:41.273	2033721867  
Thu May 20 13:00:41.340	225789828   	Thu May 20 13:00:41.340	2033721867  
Thu May 20 13:00:41.406	225789828   	Thu May 20 13:00:41.406	2033721867  
Thu May 20 13:00:41.473	225789828   	Thu May 20 13:00:41.473	2033721867  
Thu May 20 13:00:41.540	225789828   	Thu May 20 13:00:41.540	2033721867  
Thu May 20 13:00:41.606	225789828   	Thu May 20 13:00:41.606	2033721867  
Thu May 20 13:00:41.673	225789828   	Thu May 20 13:00:41.673	2033721867  
Thu May 20 13:00:41.740	225789828   	Thu May 20 13:00:41.740	2033721867  
Thu May 20 13:00:41.806	225789828   	Thu May 20 13:00:41.806	2033721867  
Thu May 20 13:00:41.873	225789828   	Thu May 20 13:00:41.873	2033721867  
Thu May 20 13:00:41.940	225789828   	Thu May 20 13:00:41.940	2033721867  
Thu May 20 13:00:42.006	225789828   	Thu May 20 13:00:42.006	2033721867  
Thu May 20 13:00:42.073	225789828   	Thu May 20 13:00:42.073	2033721867  
Thu May 20 13:00:42.140	225789828   	Thu May 20 13:00:42.140	2033721867  
Thu May 20 13:00:42.207	225789828   	Thu May 20 13:00:42.207	2033721867  
Thu May 20 13:00:42.273	225789828   	Thu May 20 13:00:42.273	2033721867  
Thu May 20 13:00:42.339	225789828   	Thu May 20 13:00:42.339	2033721867  
Thu May 20 13:00:42.406	225789828   	Thu May 20 13:00:42.406	2033721867  
Thu May 20 13:00:42.473	225789828   	Thu May 20 13:00:42.473	2033721867  
Thu May 20 13:00:42.540	225789828   	Thu May 20 13:00:42.540	2033721867  
Thu May 20 13:00:42.607	225789828   	Thu May 20 13:00:42.607	2033721867  
Thu May 20 13:00:42.674	225789828   	Thu May 20 13:00:42.674	2033721867  
Thu May 20 13:00:42.740	225789828   	Thu May 20 13:00:42.740	2033721867  
Thu May 20 13:00:42.806	225789828   	Thu May 20 13:00:42.806	2033721867  
Thu May 20 13:00:42.873	225789828   	Thu May 20 13:00:42.873	2033721867  
Thu May 20 13:00:42.940	225789828   	Thu May 20 13:00:42.940	2033721867  
Thu May 20 13:00:43.006	225789828   	Thu May 20 13:00:43.006	2033721867  
Thu May 20 13:00:43.073	225789828   	Thu May 20 13:00:43.073	2033721867  
Thu May 20 13:00:43.140	225789828   	Thu May 20 13:00:43.140	2033721867  
Thu May 20 13:00:43.207	225789828   	Thu May 20 13:00:43.207	2033721867  
Thu May 20 13:00:43.273	225789828   	Thu May 20 13:00:43.273	2033721867  
Thu May 20 13:00:43.340	225789828   	Thu May 20 13:00:43.340	2033721867  
Thu May 20 13:00:43.406	225789828   	Thu May 20 13:00:43.406	2033721867  
Thu May 20 13:00:43.473	225789828   	Thu May 20 13:00:43.473	2033721867  
Thu May 20 13:00:43.540	225789828   	Thu May 20 13:00:43.540	2033721867  
Thu May 20 13:00:43.607	225789828   	Thu May 20 13:00:43.607	2033721867  
Thu May 20 13:00:43.673	225789828   	Thu May 20 13:00:43.673	2033721867  
Thu May 20 13:00:43.740	225789828   	Thu May 20 13:00:43.740	2033721867  
Thu May 20 13:00:43.806	225789828   	Thu May 20 13:00:43.806	2033721867  
Thu May 20 13:00:43.873	225789828   	Thu May 20 13:00:43.873	2033721867  
Thu May 20 13:00:43.940	225789828   	Thu May 20 13:00:43.940	2033721867  
Thu May 20 13:00:44.007	225789828   	Thu May 20 13:00:44.007	2033721867  
Thu May 20 13:00:44.073	225789828   	Thu May 20 13:00:44.073	2033721867  
Thu May 20 13:00:44.140	225789828   	Thu May 20 13:00:44.140	2033721867  
Thu May 20 13:00:44.206	225789828   	Thu May 20 13:00:44.206	2033721867  
Thu May 20 13:00:44.273	225789828   	Thu May 20 13:00:44.273	2033721867  
Thu May 20 13:00:44.340	225789828   	Thu May 20 13:00:44.340	2033721867  
Thu May 20 13:00:44.406	225789828   	Thu May 20 13:00:44.406	2033721867  
Thu May 20 13:00:44.473	225789828   	Thu May 20 13:00:44.473	2033721867  
Thu May 20 13:00:44.540	225789828   	Thu May 20 13:00:44.540	2033721867  
Thu May 20 13:00:44.607	225789828   	Thu May 20 13:00:44.607	2033721867  
Thu May 20 13:00:44.674	225789828   	Thu May 20 13:00:44.674	2033721867  
Thu May 20 13:00:44.740	225789828   	Thu May 20 13:00:44.740	2033721867  
Thu May 20 13:00:44.806	225789828   	Thu May 20 13:00:44.806	2033721867  
Thu May 20 13:00:44.873	225789828   	Thu May 20 13:00:44.873	2033721867  
Thu May 20 13:00:44.940	225789828   	Thu May 20 13:00:44.940	2033721867  
Thu May 20 13:00:45.007	225789828   	Thu May 20 13:00:45.007	2033721867  
Thu May 20 13:00:45.073	225789828   	Thu May 20 13:00:45.073	2033721867  
Thu May 20 13:00:45.140	225789828   	Thu May 20 13:00:45.140	2033721867  
Thu May 20 13:00:45.207	225789828   	Thu May 20 13:00:45.207	2033721867  
Thu May 20 13:00:45.273	225789828   	Thu May 20 13:00:45.273	2033721867  
Thu May 20 13:00:45.340	225789828   	Thu May 20 13:00:45.340	2033721867  
Thu May 20 13:00:45.407	225789828   	Thu May 20 13:00:45.407	2033721867  
Thu May 20 13:00:45.474	225789828   	Thu May 20 13:00:45.474	2033721867  
Thu May 20 13:00:45.540	225789828   	Thu May 20 13:00:45.540	2033721867  
Thu May 20 13:00:45.607	225789828   	Thu May 20 13:00:45.607	2033721867  
Thu May 20 13:00:45.674	225789828   	Thu May 20 13:00:45.674	2033721867  
Thu May 20 13:00:45.740	225789828   	Thu May 20 13:00:45.740	2033721867  
Thu May 20 13:00:45.806	225789828   	Thu May 20 13:00:45.806	2033721867  
Thu May 20 13:00:45.873	225789828   	Thu May 20 13:00:45.873	2033721867  
Thu May 20 13:00:45.940	225789828   	Thu May 20 13:00:45.940	2033721867  
Thu May 20 13:00:46.007	225789828   	Thu May 20 13:00:46.007	2033721867  
Thu May 20 13:00:46.073	225789828   	Thu May 20 13:00:46.073	2033721867  
Thu May 20 13:00:46.140	225789828   	Thu May 20 13:00:46.140	2033721867  
Thu May 20 13:00:46.206	225789828   	Thu May 20 13:00:46.206	2033721867  
Thu May 20 13:00:46.273	225789828   	Thu May 20 13:00:46.273	2033721867  
Thu May 20 13:00:46.340	225789828   	Thu May 20 13:00:46.340	2033721867  
Thu May 20 13:00:46.407	225789828   	Thu May 20 13:00:46.407	2033721867  
Thu May 20 13:00:46.473	225789828   	Thu May 20 13:00:46.473	2033721867  
Thu May 20 13:00:46.540	225789828   	Thu May 20 13:00:46.540	2033721867  
Thu May 20 13:00:46.606	225789828   	Thu May 20 13:00:46.606	2033721867  
Thu May 20 13:00:46.674	225789828   	Thu May 20 13:00:46.674	2033721867  
Thu May 20 13:00:46.740	225789828   	Thu May 20 13:00:46.740	2033721867  
Thu May 20 13:00:46.806	225789828   	Thu May 20 13:00:46.806	2033721867  
Thu May 20 13:00:46.873	225789828   	Thu May 20 13:00:46.873	2033721867  
Thu May 20 13:00:46.940	225789828   	Thu May 20 13:00:46.940	2033721867  
Thu May 20 13:00:47.008	225789828   	Thu May 20 13:00:47.008	2033721867  
Thu May 20 13:00:47.074	225789828   	Thu May 20 13:00:47.074	2033721867  
Thu May 20 13:00:47.141	225789828   	Thu May 20 13:00:47.141	2033721867  
Thu May 20 13:00:47.207	225789828   	Thu May 20 13:00:47.207	2033721867  
Thu May 20 13:00:47.273	225789828   	Thu May 20 13:00:47.273	2033721867  
Thu May 20 13:00:47.340	225789828   	Thu May 20 13:00:47.340	2033721867  
Thu May 20 13:00:47.406	225789828   	Thu May 20 13:00:47.406	2033721867  
Thu May 20 13:00:47.473	225789828   	Thu May 20 13:00:47.473	2033721867  
Thu May 20 13:00:47.540	225789828   	Thu May 20 13:00:47.540	2033721867  
Thu May 20 13:00:47.607	225789828   	Thu May 20 13:00:47.607	2033721867  
Thu May 20 13:00:47.674	225789828   	Thu May 20 13:00:47.674	2033721867  
Thu May 20 13:00:47.740	225789828   	Thu May 20 13:00:47.740	2033721867  
Thu May 20 13:00:47.807	225789828   	Thu May 20 13:00:47.807	2033721867  
Thu May 20 13:00:47.873	225789828   	Thu May 20 13:00:47.873	2033721867  
Thu May 20 13:00:47.940	225789828   	Thu May 20 13:00:47.940	2033721867  
Thu May 20 13:00:48.007	225789828   	Thu May 20 13:00:48.007	2033721867  
Thu May 20 13:00:48.073	225789828   	Thu May 20 13:00:48.073	2033721867  
Thu May 20 13:00:48.140	225789828   	Thu May 20 13:00:48.140	2033721867  
Thu May 20 13:00:48.207	225789828   	Thu May 20 13:00:48.207	2033721867  
Thu May 20 13:00:48.273	225789828   	Thu May 20 13:00:48.273	2033721867  
Thu May 20 13:00:48.340	225789828   	Thu May 20 13:00:48.340	2033721867  
Thu May 20 13:00:48.407	225789828   	Thu May 20 13:00:48.407	2033721867  
Thu May 20 13:00:48.473	225789828   	Thu May 20 13:00:48.473	2033721867  
Thu May 20 13:00:48.540	225789828   	Thu May 20 13:00:48.540	2033721867  
Thu May 20 13:00:48.607	225789828   	Thu May 20 13:00:48.607	2033721867  
Thu May 20 13:00:48.673	225789828   	Thu May 20 13:00:48.673	2033721867  
Thu May 20 13:00:48.740	225789828   	Thu May 20 13:00:48.740	2033721867  
Thu May 20 13:00:48.807	225789828   	Thu May 20 13:00:48.807	2033721867  
Thu May 20 13:00:48.873	225789828   	Thu May 20 13:00:48.873	2033721867  
Thu May 20 13:00:48.940	225789828   	Thu May 20 13:00:48.940	2033721867  
Thu May 20 13:00:49.007	225789828   	Thu May 20 13:00:49.007	2033721867  
Thu May 20 13:00:49.073	225789828   	Thu May 20 13:00:49.073	2033721867  
Thu May 20 13:00:49.140	225789828   	Thu May 20 13:00:49.140	2033721867  
Thu May 20 13:00:49.206	225789828   	Thu May 20 13:00:49.206	2033721867  
Thu May 20 13:00:49.273	225789828   	Thu May 20 13:00:49.273	2033721867  
Thu May 20 13:00:49.340	225789828   	Thu May 20 13:00:49.340	2033721867  
Thu May 20 13:00:49.407	225789828   	Thu May 20 13:00:49.407	2033721867  
Thu May 20 13:00:49.473	225789828   	Thu May 20 13:00:49.473	2033721867  
Thu May 20 13:00:49.540	225789828   	Thu May 20 13:00:49.540	2033721867  
Thu May 20 13:00:49.607	225789828   	Thu May 20 13:00:49.607	2033721867  
Thu May 20 13:00:49.674	225789828   	Thu May 20 13:00:49.674	2033721867  
Thu May 20 13:00:49.740	225789828   	Thu May 20 13:00:49.740	2033721867  
Thu May 20 13:00:49.807	225789828   	Thu May 20 13:00:49.807	2033721867  
Thu May 20 13:00:49.874	225789828   	Thu May 20 13:00:49.874	2033721867  
Thu May 20 13:00:49.940	225789828   	Thu May 20 13:00:49.940	2033721867  
Thu May 20 13:00:50.007	225789828   	Thu May 20 13:00:50.007	2033721867  
Thu May 20 13:00:50.073	225789828   	Thu May 20 13:00:50.073	2033721867  
Thu May 20 13:00:50.140	225789828   	Thu May 20 13:00:50.140	2033721867  
Thu May 20 13:00:50.207	225789828   	Thu May 20 13:00:50.207	2033721867  
Thu May 20 13:00:50.273	225789828   	Thu May 20 13:00:50.273	2033721867  
Thu May 20 13:00:50.340	225789828   	Thu May 20 13:00:50.340	2033721867  
Thu May 20 13:00:50.407	225789828   	Thu May 20 13:00:50.407	2033721867  
Thu May 20 13:00:50.473	225789828   	Thu May 20 13:00:50.473	2033721867  
Thu May 20 13:00:50.540	225789828   	Thu May 20 13:00:50.540	2033721867  
Thu May 20 13:00:50.607	225789828   	Thu May 20 13:00:50.607	2033721867  
Thu May 20 13:00:50.675	225789828   	Thu May 20 13:00:50.675	2033721867  
Thu May 20 13:00:50.740	225789828   	Thu May 20 13:00:50.740	2033721867  
Thu May 20 13:00:50.807	225789828   	Thu May 20 13:00:50.807	2033721867  
Thu May 20 13:00:50.873	225789828   	Thu May 20 13:00:50.873	2033721867  
Thu May 20 13:00:50.940	225789828   	Thu May 20 13:00:50.940	2033721867  
Thu May 20 13:00:51.007	225789828   	Thu May 20 13:00:51.007	2033721867  
Thu May 20 13:00:51.073	225789828   	Thu May 20 13:00:51.073	2033721867  
Thu May 20 13:00:51.140	225789828   	Thu May 20 13:00:51.140	2033721867  
Thu May 20 13:00:51.207	225789828   	Thu May 20 13:00:51.207	2033721867  
Thu May 20 13:00:51.273	225789828   	Thu May 20 13:00:51.273	2033721867  
Thu May 20 13:00:51.340	225789828   	Thu May 20 13:00:51.340	2033721867  
Thu May 20 13:00:51.407	225789828   	Thu May 20 13:00:51.407	2033721867  
Thu May 20 13:00:51.473	225789828   	Thu May 20 13:00:51.473	2033721867  
Thu May 20 13:00:51.540	225789828   	Thu May 20 13:00:51.540	2033721867  
Thu May 20 13:00:51.607	225789828   	Thu May 20 13:00:51.607	2033721867  
Thu May 20 13:00:51.673	225789828   	Thu May 20 13:00:51.673	2033721867  
Thu May 20 13:00:51.740	225789828   	Thu May 20 13:00:51.740	2033721867  
Thu May 20 13:00:51.807	225789828   	Thu May 20 13:00:51.807	2033721867  
Thu May 20 13:00:51.873	225789828   	Thu May 20 13:00:51.873	2033721867  
Thu May 20 13:00:51.940	225789828   	Thu May 20 13:00:51.940	2033721867  
Thu May 20 13:00:52.007	225789828   	Thu May 20 13:00:52.007	2033721867  
Thu May 20 13:00:52.073	225789828   	Thu May 20 13:00:52.073	2033721867  
Thu May 20 13:00:52.140	225789828   	Thu May 20 13:00:52.140	2033721867  
Thu May 20 13:00:52.207	225789828   	Thu May 20 13:00:52.207	2033721867  
Thu May 20 13:00:52.273	225789828   	Thu May 20 13:00:52.273	2033721867  
Thu May 20 13:00:52.340	225789828   	Thu May 20 13:00:52.340	2033721867  
Thu May 20 13:00:52.407	225789828   	Thu May 20 13:00:52.407	2033721867  
Thu May 20 13:00:52.473	225789828   	Thu May 20 13:00:52.473	2033721867  
Thu May 20 13:00:52.540	225789828   	Thu May 20 13:00:52.540	2033721867  
Thu May 20 13:00:52.607	225789828   	Thu May 20 13:00:52.607	2033721867  
Thu May 20 13:00:52.673	225789828   	Thu May 20 13:00:52.673	2033721867  
Thu May 20 13:00:52.740	225789828   	Thu May 20 13:00:52.740	2033721867  
Thu May 20 13:00:52.807	225789828   	Thu May 20 13:00:52.807	2033721867  
Thu May 20 13:00:52.874	225789828   	Thu May 20 13:00:52.874	2033721867  
Thu May 20 13:00:52.940	225789828   	Thu May 20 13:00:52.940	2033721867  
Thu May 20 13:00:53.007	225789828   	Thu May 20 13:00:53.007	2033721867  
Thu May 20 13:00:53.073	225789828   	Thu May 20 13:00:53.073	2033721867  
Thu May 20 13:00:53.140	225789828   	Thu May 20 13:00:53.140	2033721867  
Thu May 20 13:00:53.207	225789828   	Thu May 20 13:00:53.207	2033721867  
Thu May 20 13:00:53.273	225789828   	Thu May 20 13:00:53.273	2033721867  
Thu May 20 13:00:53.340	225789828   	Thu May 20 13:00:53.340	2033721867  
Thu May 20 13:00:53.407	225789828   	Thu May 20 13:00:53.407	2033721867  
Thu May 20 13:00:53.473	225789828   	Thu May 20 13:00:53.473	2033721867  
Thu May 20 13:00:53.540	225789828   	Thu May 20 13:00:53.540	2033721867  
Thu May 20 13:00:53.607	225789828   	Thu May 20 13:00:53.607	2033721867  
Thu May 20 13:00:53.674	225789828   	Thu May 20 13:00:53.674	2033721867  
Thu May 20 13:00:53.740	225789828   	Thu May 20 13:00:53.740	2033721867  
Thu May 20 13:00:53.807	225789828   	Thu May 20 13:00:53.807	2033721867  
Thu May 20 13:00:53.874	225789828   	Thu May 20 13:00:53.874	2033721867  
Thu May 20 13:00:53.940	225789828   	Thu May 20 13:00:53.940	2033721867  
Thu May 20 13:00:54.007	225789828   	Thu May 20 13:00:54.007	2033721867  
Thu May 20 13:00:54.073	225789828   	Thu May 20 13:00:54.073	2033721867  
Thu May 20 13:00:54.140	225789828   	Thu May 20 13:00:54.140	2033721867  
Thu May 20 13:00:54.207	225789828   	Thu May 20 13:00:54.207	2033721867  
Thu May 20 13:00:54.273	225789828   	Thu May 20 13:00:54.273	2033721867  
Thu May 20 13:00:54.340	225789828   	Thu May 20 13:00:54.340	2033721867  
Thu May 20 13:00:54.407	225789828   	Thu May 20 13:00:54.407	2033721867  
Thu May 20 13:00:54.473	225789828   	Thu May 20 13:00:54.473	2033721867  
Thu May 20 13:00:54.540	225789828   	Thu May 20 13:00:54.540	2033721867  
Thu May 20 13:00:54.607	225789828   	Thu May 20 13:00:54.607	2033721867  
Thu May 20 13:00:54.673	225789828   	Thu May 20 13:00:54.673	2033721867  
Thu May 20 13:00:54.740	225789828   	Thu May 20 13:00:54.740	2033721867  
Thu May 20 13:00:54.807	225789828   	Thu May 20 13:00:54.807	2033721867  
Thu May 20 13:00:54.873	225789828   	Thu May 20 13:00:54.873	2033721867  
Thu May 20 13:00:54.940	225789828   	Thu May 20 13:00:54.940	2033721867  
Thu May 20 13:00:55.007	225789828   	Thu May 20 13:00:55.007	2033721867  
Thu May 20 13:00:55.073	225789828   	Thu May 20 13:00:55.073	2033721867  
Thu May 20 13:00:55.140	225789828   	Thu May 20 13:00:55.140	2033721867  
Thu May 20 13:00:55.207	225789828   	Thu May 20 13:00:55.207	2033721867  
Thu May 20 13:00:55.274	225789828   	Thu May 20 13:00:55.274	2033721867  
Thu May 20 13:00:55.340	225789828   	Thu May 20 13:00:55.340	2033721867  
Thu May 20 13:00:55.407	225789828   	Thu May 20 13:00:55.407	2033721867  
Thu May 20 13:00:55.473	225789828   	Thu May 20 13:00:55.473	2033721867  
Thu May 20 13:00:55.540	225789828   	Thu May 20 13:00:55.540	2033721867  
Thu May 20 13:00:55.607	225789828   	Thu May 20 13:00:55.607	2033721867  
Thu May 20 13:00:55.673	225789828   	Thu May 20 13:00:55.673	2033721867  
Thu May 20 13:00:55.740	225789828   	Thu May 20 13:00:55.740	2033721867  
Thu May 20 13:00:55.807	225789828   	Thu May 20 13:00:55.807	2033721867  
Thu May 20 13:00:55.873	225789828   	Thu May 20 13:00:55.873	2033721867  
Thu May 20 13:00:55.940	225789828   	Thu May 20 13:00:55.940	2033721867  
Thu May 20 13:00:56.007	225789828   	Thu May 20 13:00:56.007	2033721867  
Thu May 20 13:00:56.074	225789828   	Thu May 20 13:00:56.074	2033721867  
Thu May 20 13:00:56.140	225789828   	Thu May 20 13:00:56.140	2033721867  
Thu May 20 13:00:56.207	225789828   	Thu May 20 13:00:56.207	2033721867  
Thu May 20 13:00:56.274	225789828   	Thu May 20 13:00:56.274	2033721867  
Thu May 20 13:00:56.340	225789828   	Thu May 20 13:00:56.340	2033721867  
Thu May 20 13:00:56.407	225789828   	Thu May 20 13:00:56.407	2033721867  
Thu May 20 13:00:56.474	225789828   	Thu May 20 13:00:56.474	2033721867  
Thu May 20 13:00:56.540	225789828   	Thu May 20 13:00:56.540	2033721867  
Thu May 20 13:00:56.607	225789828   	Thu May 20 13:00:56.607	2033721867  
Thu May 20 13:00:56.674	225789828   	Thu May 20 13:00:56.674	2033721867  
Thu May 20 13:00:56.740	225789828   	Thu May 20 13:00:56.740	2033721867  
Thu May 20 13:00:56.807	225789828   	Thu May 20 13:00:56.807	2033721867  
Thu May 20 13:00:56.873	225789828   	Thu May 20 13:00:56.873	2033721867  
Thu May 20 13:00:56.940	225789828   	Thu May 20 13:00:56.940	2033721867  
Thu May 20 13:00:57.007	225789828   	Thu May 20 13:00:57.007	2033721867  
Thu May 20 13:00:57.074	225789828   	Thu May 20 13:00:57.074	2033721867  
Thu May 20 13:00:57.140	225789828   	Thu May 20 13:00:57.140	2033721867  
Thu May 20 13:00:57.207	225789828   	Thu May 20 13:00:57.207	2033721867  
Thu May 20 13:00:57.274	225789828   	Thu May 20 13:00:57.274	2033721867  
Thu May 20 13:00:57.340	225789828   	Thu May 20 13:00:57.340	2033721867  
Thu May 20 13:00:57.407	225789828   	Thu May 20 13:00:57.407	2033721867  
Thu May 20 13:00:57.474	225789828   	Thu May 20 13:00:57.474	2033721867  
Thu May 20 13:00:57.540	225789828   	Thu May 20 13:00:57.540	2033721867  
Thu May 20 13:00:57.607	225789828   	Thu May 20 13:00:57.607	2033721867  
Thu May 20 13:00:57.674	225789828   	Thu May 20 13:00:57.674	2033721867  
Thu May 20 13:00:57.741	225789828   	Thu May 20 13:00:57.741	2033721867  
Thu May 20 13:00:57.807	225789828   	Thu May 20 13:00:57.807	2033721867  
Thu May 20 13:00:57.874	225789828   	Thu May 20 13:00:57.874	2033721867  
Thu May 20 13:00:57.940	225789828   	Thu May 20 13:00:57.940	2033721867  
Thu May 20 13:00:58.007	225789828   	Thu May 20 13:00:58.007	2033721867  
Thu May 20 13:00:58.074	225789828   	Thu May 20 13:00:58.074	2033721867  
Thu May 20 13:00:58.140	225789828   	Thu May 20 13:00:58.140	2033721867  
Thu May 20 13:00:58.207	225789828   	Thu May 20 13:00:58.207	2033721867  
Thu May 20 13:00:58.274	225789828   	Thu May 20 13:00:58.274	2033721867  
Thu May 20 13:00:58.341	225789828   	Thu May 20 13:00:58.341	2033721867  
Thu May 20 13:00:58.407	225789828   	Thu May 20 13:00:58.407	2033721867  
